2013/3/11,11:00:00,12393.57,12403.95,12395.85,12389.06,12141.0368,1.020428502,0,0.9170325284,106.7142857143
2013/3/11,11:30:00,12396.55,12396.55,12396.55,12396.55,12156.5768,1.019740195,1,0.9334894842,106.7142857143
2013/3/11,12:30:00,12390.79,12337.41,12388.82,12335.23,12172.626,1.013358169,0,0.6195431472,106.7142857143
2013/3/11,13:00:00,12337.45,12357.52,12349.32,12347.5,12185.8604,1.013264521,1,0.624400767,106.7142857143
2013/3/11,13:30:00,12358.09,12368.79,12362.65,12344.99,12201.0816,1.011794725,0,0.6093600192,106.7142857143
2013/3/11,14:00:00,12344.14,12338.93,12336.69,12310.75,12215.788,1.007773711,0,0.2143647282,106.7142857143
2013/3/11,14:30:00,12312.83,12356.12,12341.49,12303.54,12229.0892,1.006088009,0,0,106.7142857143
2013/3/11,15:00:00,12349.05,12349.05,12349.05,12349.05,12243.3512,1.008633159,1,0.4267629407,106.7142857143
2013/3/12,9:00:00,12433.6,12421.99,12436.4,12405.69,12259.018,1.011964417,1,0.9578957239,120.7366071429
2013/3/12,9:30:00,12411.53,12413.14,12400.13,12381.19,12276.5224,1.008525835,0,0.7281507877,120.7366071429
2013/3/12,10:00:00,12405.58,12419.83,12415.42,12391.66,12288.0652,1.008430522,1,0.8640733945,120.7366071429
2013/3/12,10:30:00,12416.51,12430.58,12426.39,12410.18,12299.7196,1.008980725,1,1,120.7366071429
2013/3/12,11:00:00,12417.67,12404.26,12402.75,12401.42,12311.5644,1.007298471,0,0.935706422,120.7366071429
2013/3/12,11:30:00,12391.84,12391.84,12391.84,12391.84,12321.6344,1.005697751,0,0.8653944954,120.7366071429
2013/3/12,12:30:00,12397.68,12360.1,12393.89,12346.35,12329.5748,1.001360566,0,0.6105552166,120.7366071429
2013/3/12,13:00:00,12343.04,12334.04,12345.74,12326.52,12334.6644,0.999339715,0,0.489566809,120.7366071429
2013/3/12,13:30:00,12327.09,12340.63,12345.92,12326.91,12338.9016,0.999028147,1,0.5178623125,120.7366071429
2013/3/12,14:00:00,12331.78,12368.63,12353.02,12330.78,12343.768,0.998947809,1,0.5402698165,120.7366071429
2013/3/12,14:30:00,12346.66,12336.31,12328.18,12320.09,12348.472,0.997701578,0,0.4783741532,120.7366071429
2013/3/12,15:00:00,12314.81,12314.81,12314.81,12314.81,12351.0636,0.997064739,0,0.447802675,120.7366071429
2013/3/13,9:00:00,12252.29,12294.88,12308.73,12273.93,12353.924,0.99352481,0,0.2111053211,126.1116071429
2013/3/13,9:30:00,12282.57,12306.15,12293.39,12289.06,12353.5364,0.994780733,1,0.2987088183,126.1116071429
2013/3/13,10:00:00,12306.55,12333.51,12328.89,12323.07,12352.1592,0.997645011,1,0.5221103995,126.1116071429
2013/3/13,10:30:00,12321.84,12290.42,12290.79,12284.58,12351.0476,0.994618465,0,0.3051758761,126.1116071429
2013/3/13,11:00:00,12284.47,12269.67,12270.49,12246.28,12347.3996,0.991810454,0,0.0809147686,126.1116071429
2013/3/13,11:30:00,12251.7,12251.7,12251.7,12251.7,12341.6412,0.992712379,1,0.1525024113,126.1116071429
2013/3/13,12:30:00,12239.46,12277.08,12267.38,12237.47,12336.1468,0.992001003,0,0,126.1116071429
2013/3/13,13:00:00,12266.06,12297.22,12291.22,12270.32,12329.7836,0.995177239,1,0.3520522988,126.1116071429
2013/3/13,13:30:00,12287.37,12278.47,12281.08,12270.55,12327.1872,0.995405505,1,0.3864485981,126.1116071429
2013/3/13,14:00:00,12273.54,12260.55,12272.98,12245.01,12324.1092,0.993581751,0,0.0880841121,126.1116071429
2013/3/13,14:30:00,12260.03,12255.36,12266.72,12246.81,12320.11,0.994050378,1,0.103124655,126.1116071429
2013/3/13,15:00:00,12239.66,12239.66,12239.66,12239.66,12317.5524,0.993676309,0,0.0234902928,126.1116071429
2013/3/14,9:00:00,12332.16,12318.01,12314.33,12308.11,12314.9972,0.999440747,1,0.7263753213,100.5089285714
2013/3/14,9:30:00,12313.83,12291.04,12303.86,12289.2,12313.3596,0.998037936,0,0.3599359866,100.5089285714
2013/3/14,10:00:00,12287.67,12283.28,12292.02,12270.67,12308.7,0.996910315,0,0.1538461538,100.5089285714
2013/3/14,10:30:00,12270.39,12270.94,12269.91,12248.65,12304.2792,0.995478874,0,0.0455304419,100.5089285714
2013/3/14,11:00:00,12263.86,12280.36,12266.26,12259.3,12298.5588,0.996807854,1,0.0889024639,100.5089285714
2013/3/14,11:30:00,12282.95,12282.95,12282.95,12282.95,12292.5236,0.999221185,1,0.1778846154,100.5089285714
2013/3/14,12:30:00,12273.01,12314.94,12309.6,12263.91,12287.7848,0.99805703,0,0.0996466141,100.5089285714
2013/3/14,13:00:00,12302.99,12321.41,12318.08,12307.98,12282.6676,1.002060823,1,0.2788912928,100.5089285714
2013/3/14,13:30:00,12321.22,12341.78,12332.22,12328.04,12281.1328,1.003819452,1,0.3388413909,100.5089285714
2013/3/14,14:00:00,12343.6,12336.31,12340.61,12330.7,12281.1936,1.004031074,1,0.3163088041,100.5089285714
2013/3/14,14:30:00,12329.95,12395.73,12374.65,12334.72,12281.3452,1.004346006,1,0.3031594519,100.5089285714
2013/3/14,15:00:00,12381.19,12381.19,12381.19,12381.19,12281.5028,1.008116857,1,0.4668380825,100.5089285714
2013/3/15,9:00:00,12437.68,12493.27,12481.94,12453.27,12283.9468,1.013784104,1,0.7207213554,103.21875
2013/3/15,9:30:00,12481.23,12489.27,12493.44,12483.02,12289.4852,1.015747999,1,0.7504642972,103.21875
2013/3/15,10:00:00,12481.53,12479.57,12491.57,12466.88,12297.8488,1.013744778,0,0.6881485165,103.21875
2013/3/15,10:30:00,12469.71,12458.53,12456.93,12438.18,12304.9616,1.010826397,0,0.5866886615,103.21875
2013/3/15,11:00:00,12458.86,12488.5,12480.79,12469.54,12309.566,1.012995909,1,0.6922636682,103.21875
2013/3/15,11:30:00,12484.63,12484.63,12484.63,12484.63,12316.9644,1.013612575,1,0.6983041467,103.21875
2013/3/15,12:30:00,12495.68,12539.18,12528.48,12500.49,12326.4984,1.014115249,1,0.7701577647,103.21875
2013/3/15,13:00:00,12534.49,12536.31,12548.02,12527.48,12336.45,1.015485006,1,0.8731620434,103.21875
2013/3/15,13:30:00,12527.11,12550.12,12538.67,12532.56,12348.0504,1.014942407,1,0.8949102351,103.21875
2013/3/15,14:00:00,12536.77,12541.6,12533.06,12511.93,12358.54,1.01241166,0,0.8185452526,103.21875
2013/3/15,14:30:00,12541.8,12545.79,12535.5,12527.39,12368.1952,1.012871304,1,0.8757727189,103.21875
2013/3/15,15:00:00,12552.84,12560.95,12552.84,12560.95,12379.4904,1.014658083,1,1,103.21875
2013/3/18,9:00:00,12365.44,12367.58,12358.97,12308.46,12392.056,0.993254065,0,0.2290146264,119.0625
2013/3/18,9:30:00,12366.76,12370.87,12358.97,12337.69,12394.808,0.99539178,1,0.3439703808,119.0625
2013/3/18,10:00:00,12368.04,12338.01,12361.84,12328,12395.9912,0.994515065,0,0.3154971791,119.0625
2013/3/18,10:30:00,12329.7,12331.01,12317.87,12311.72,12397.5432,0.993077403,0,0.2676598496,119.0625
2013/3/18,11:00:00,12328.77,12303.95,12311.27,12297.9,12399.1852,0.991831302,0,0.2270510108,119.0625
